ID_Parcela;Predio;INDV;CAP;DAP_cm;Angulo -;Angulo +;Angulo +2;Distancia;HT_m;HC_m;Ctronco;A_Basal (m2);Vol_T;Vol_C;;;;;;;
PL109;Porvenir;2;68,1;21,68;10;45;20;20,12;11,07;6,04;;0,04;0,18;0,10;;;;;;;
PL109;Porvenir;10;69,3;22,06;10;45;15;14,95;8,22;3,74;3;0,04;0,14;0,06;;;;;;;
PL109;Porvenir;4;71,2;22,66;10;50;25;21,9;13,14;7,67;3;0,04;0,24;0,14;;;;;;;
PL109;Porvenir;54;74,8;23,81;10;50;25;20,15;12,09;7,05;;0,04;0,24;0,14;;;;;;;
PL112;Morichal ;36;31,5;10,03;10;20;0;18,8;5,64;1,88;2;0,01;0,02;0,01;;;;;;;
PL112;Morichal ;34;33,5;10,66;10;40;10;15,32;7,66;3,06;3;0,01;0,03;0,01;;;;;;;
PL112;Morichal ;12;38,6;12,29;10;30;10;17,87;7,15;3,57;2;0,01;0,04;0,02;;;;;;;
PL112;Morichal ;3;39,6;12,61;10;30;10;19,33;7,73;3,87;2;0,01;0,04;0,02;;;;;;;
PL112;Morichal ;6;39,6;12,61;10;25;10;20,08;7,03;4,02;3;0,01;0,04;0,02;;;;;;;
PL112;Morichal ;7;40;12,73;10;35;10;20,49;9,22;4,10;2;0,01;0,05;0,02;;;;;;;
PL112;Morichal ;13;40,3;12,83;10;40;15;16,74;8,37;4,19;;0,01;0,05;0,02;;;;;;;
PL112;Morichal ;18;41,7;13,27;10;30;10;19,91;7,96;3,98;3;0,01;0,05;0,02;;;;;;;
PL112;Morichal ;22;42,9;13,66;10;30;10;19,55;7,82;3,91;;0,01;0,05;0,03;;;;;;;
PL112;Morichal ;15;43;13,69;10;35;15;17,93;8,07;4,48;2;0,01;0,05;0,03;;;;;;;
PL112;Morichal ;21;43,7;13,91;10;35;15;19,2;8,64;4,80;;0,02;0,06;0,03;;;;;;;
PL112;Morichal ;17;44,5;14,16;10;30;15;20,53;8,21;5,13;;0,02;0,06;0,04;;;;;;;
PL112;Morichal ;10;44,8;14,26;10;35;15;18,86;8,49;4,72;;0,02;0,06;0,03;;;;;;;
PL112;Morichal ;16;44,8;14,26;10;30;15;18,14;7,26;4,54;;0,02;0,05;0,03;;;;;;;
PL112;Morichal ;40;46,4;14,77;10;50;20;17;10,20;5,10;2;0,02;0,08;0,04;;;;;;;
PL112;Morichal ;25;47,8;15,22;10;40;20;20,45;10,23;6,14;;0,02;0,08;0,05;;;;;;;
PL112;Morichal ;42;48,2;15,34;10;45;20;16,64;9,15;4,99;;0,02;0,08;0,04;;;;;;;
PL112;Morichal ;38;49,1;15,63;10;45;20;18,66;10,26;5,60;2;0,02;0,09;0,05;;;;;;;
PL112;Morichal ;24;50,4;16,04;10;40;20;19,95;9,98;5,99;;0,02;0,09;0,05;;;;;;;
PL112;Morichal ;39;51,1;16,27;10;50;25;19,7;11,82;6,90;;0,02;0,11;0,06;;;;;;;
PL112;Morichal ;27;51,5;16,39;10;40;20;18,74;9,37;5,62;;0,02;0,09;0,05;;;;;;;
PL112;Morichal ;14;52,7;16,77;10;45;20;18,67;10,27;5,60;;0,02;0,10;0,06;;;;;;;
PL112;Morichal ;41;54,5;17,35;10;55;25;19,4;12,61;6,79;;0,02;0,13;0,07;;;;;;;
PL112;Morichal ;28;54,8;17,44;10;35;15;20,92;9,41;5,23;;0,02;0,10;0,06;;;;;;;
PL112;Morichal ;19;55,5;17,67;10;40;20;20,28;10,14;6,08;;0,02;0,11;0,07;;;;;;;
PL112;Morichal ;31;56;17,83;10;30;15;17,12;6,85;4,28;3;0,02;0,08;0,05;;;;;;;
PL112;Morichal ;29;57;18,14;10;30;15;21,96;8,78;5,49;;0,03;0,10;0,06;;;;;;;
PL112;Morichal ;43;57,5;18,30;10;55;25;15,43;10,03;5,40;;0,03;0,12;0,06;;;;;;;
PL112;Morichal ;1;57,6;18,33;10;45;20;19,07;10,49;5,72;2;0,03;0,13;0,07;;;;;;;
PL112;Morichal ;45;57,7;18,37;10;45;28;17,48;9,61;6,64;;0,03;0,12;0,08;;;;;;;
PL112;Morichal ;44;58,9;18,75;10;40;20;19,5;9,75;5,85;2;0,03;0,12;0,07;;;;;;;
PL112;Morichal ;46;60;19,10;10;50;25;19,23;11,54;6,73;;0,03;0,15;0,09;;;;;;;
PL112;Morichal ;30;61,1;19,45;10;35;20;18,78;8,45;5,63;;0,03;0,11;0,08;;;;;;;
PL112;Morichal ;2;63,4;20,18;10;45;20;20,68;11,37;6,20;2;0,03;0,16;0,09;;;;;;;
PL112;Morichal ;37;64,9;20,66;10;45;20;23,26;12,79;6,98;2;0,03;0,19;0,11;;;;;;;
PL112;Morichal ;20;66,8;21,26;10;40;20;17,77;8,89;5,33;2;0,04;0,14;0,09;;;;;;;
PL112;Morichal ;5;67,2;21,39;10;45;20;21,93;12,06;6,58;;0,04;0,20;0,11;;;;;;;
PL112;Morichal ;26;67,6;21,52;10;50;25;17,82;10,69;6,24;;0,04;0,18;0,10;;;;;;;
PL112;Morichal ;23;69;21,96;10;40;20;21,75;10,88;6,53;2;0,04;0,19;0,11;;;;;;;
PL112;Morichal ;35;70,9;22,57;10;50;30;20,36;12,22;8,14;;0,04;0,22;0,15;;;;;;;
PL112;Morichal ;32;72,5;23,08;10;45;20;14,56;8,01;4,37;;0,04;0,15;0,08;;;;;;;
PL112;Morichal ;4;77,2;24,57;10;40;20;21,74;10,87;6,52;;0,05;0,23;0,14;;;;;;;
PL116;Porvenir;17;32,2;10,25;10;20;10;26,44;7,93;5,29;;0,01;0,03;0,02;;;;;;;
PL116;Porvenir;5;40,5;12,89;10;40;10;24,62;12,31;4,92;;0,01;0,07;0,03;;;;;;;
PL116;Porvenir;13;42,7;13,59;10;25;10;18;6,30;3,60;;0,01;0,04;0,02;;;;;;;
PL116;Porvenir;12;42,8;13,62;10;45;20;24;13,20;7,20;;0,01;0,09;0,05;;;;;;;
PL116;Porvenir;10;46,3;14,74;10;45;20;23,32;12,83;7,00;2;0,02;0,10;0,05;;;;;;;
PL116;Porvenir;2;46,6;14,83;10;30;20;24,14;9,66;7,24;;0,02;0,08;0,06;;;;;;;
PL116;Porvenir;9;49,1;15,63;10;35;20;23,24;10,46;6,97;;0,02;0,09;0,06;;;;;;;
PL116;Porvenir;21;49,2;15,66;10;35;20;20,76;9,34;6,23;;0,02;0,08;0,05;;;;;;;
PL116;Porvenir;22;49,5;15,76;10;40;20;21,40;10,70;6,42;;0,02;0,09;0,06;;;;;;;
PL116;Porvenir;19;50,60;16,11;10;40;25;22,88;11,44;8,01;;0,02;0,11;0,07;;;;;;;
PL116;Porvenir;23;52,1;16,58;10;35;20;20,79;9,36;6,24;;0,02;0,09;0,06;;;;;;;
PL116;Porvenir;6;52,3;16,65;10;45;25;24,76;13,62;8,67;;0,02;0,13;0,09;;;;;;;
PL116;Porvenir;25;53,5;17,03;10;40;20;21,5;10,75;6,45;;0,02;0,11;0,07;;;;;;;
PL116;Porvenir;14;53,9;17,16;10;40;25;24,78;12,39;8,67;;0,02;0,13;0,09;;;;;;;
PL116;Porvenir;16;54,6;17,38;10;45;25;22,34;12,29;7,82;2;0,02;0,13;0,08;;;;;;;
PL116;Porvenir;18;54,8;17,44;10;35;25;24,62;11,08;8,62;2;0,02;0,12;0,09;;;;;;;
PL116;Porvenir;15;56,1;17,86;10;35;20;29,37;13,22;8,81;;0,03;0,15;0,10;;;;;;;
PL116;Porvenir;26;58,1;18,49;10;50;25;23,53;14,12;8,24;2;0,03;0,17;0,10;;;;;;;
PL116;Porvenir;7;58,3;18,56;10;60;40;21,8;15,26;10,90;;0,03;0,19;0,13;;;;;;;
PL116;Porvenir;20;58,30;18,56;10;40;20;20,92;10,46;6,28;2;0,03;0,13;0,08;;;;;;;
PL116;Porvenir;11;58,5;18,62;10;50;25;26,36;15,82;9,23;2;0,03;0,19;0,11;;;;;;;
PL116;Porvenir;24;60,3;19,19;10;50;25;21,6;12,96;7,56;2;0,03;0,17;0,10;;;;;;;
PL116;Porvenir;1;61,9;19,70;10;35;25;27,43;12,34;9,60;;0,03;0,17;0,13;;;;;;;
PL116;Porvenir;28;63,7;20,28;10;45;25;23,77;13,07;8,32;2;0,03;0,19;0,12;;;;;;;
PL116;Porvenir;3;64,8;20,63;10;55;30;26,73;17,37;10,69;;0,03;0,26;0,16;;;;;;;
PL116;Porvenir;8;65,3;20,79;10;55;30;20,27;13,18;8,11;2;0,03;0,20;0,12;;;;;;;
PL116;Porvenir;4;67,2;21,39;10;50;30;25,42;15,25;10,17;2;0,04;0,25;0,17;;;;;;;
PL116;Porvenir;29;68,3;21,74;10;40;25;27,24;13,62;9,53;;0,04;0,23;0,16;;;;;;;
PL116;Porvenir;27;70,1;22,31;10;45;25;26,83;14,76;9,39;;0,04;0,26;0,17;;;;;;;
PL117;Morichal ;11;34,9;11,11;10;35;10;18,5;8,33;3,70;;0,01;0,04;0,02;;;;;;;
PL117;Morichal ;4;37,2;11,84;10;40;10;26,34;13,17;5,27;2;0,01;0,07;0,03;;;;;;;
PL117;Morichal ;16;41,3;13,15;10;25;10;27,46;9,61;5,49;;0,01;0,06;0,03;;;;;;;
PL117;Morichal ;1;43,6;13,88;10;35;0;17,36;7,81;1,74;;0,02;0,05;0,01;;;;;;;
PL117;Morichal ;18;44,2;14,07;10;35;20;24,6;11,07;7,38;;0,02;0,08;0,05;;;;;;;
PL117;Morichal ;12;44,7;14,23;10;45;20;15,56;8,56;4,67;;0,02;0,06;0,03;;;;;;;
PL117;Morichal ;9;46,6;14,83;10;45;25;20,83;11,46;7,29;;0,02;0,09;0,06;;;;;;;
PL117;Morichal ;8;46,9;14,93;10;15;10;16,47;4,12;3,29;;0,02;0,03;0,03;;;;;;;
PL117;Morichal ;19;51,11;16,27;10;40;20;22,31;11,16;6,69;2;0,02;0,10;0,06;;;;;;;
PL117;Morichal ;7;51,5;16,39;10;40;20;26,24;13,12;7,87;;0,02;0,13;0,08;;;;;;;
PL117;Morichal ;2;52,5;16,71;10;45;25;22,79;12,53;7,98;;0,02;0,12;0,08;;;;;;;
PL117;Morichal ;20;52,79;16,80;10;40;20;22,86;11,43;6,86;;0,02;0,11;0,07;;;;;;;
PL117;Morichal ;6;53,4;17,00;10;45;20;23,29;12,81;6,99;;0,02;0,13;0,07;;;;;;;
PL117;Morichal ;14;55,5;17,67;10;45;25;24,48;13,46;8,57;;0,02;0,15;0,09;;;;;;;
PL117;Morichal ;3;60,2;19,16;10;45;25;26,6;14,63;9,31;;0,03;0,19;0,12;;;;;;;
PL117;Morichal ;15;61,2;19,48;10;45;25;22,64;12,45;7,92;2;0,03;0,17;0,11;;;;;;;
PL117;Morichal ;10;64,9;20,66;10;50;30;24,85;14,91;9,94;2;0,03;0,23;0,15;;;;;;;
PL117;Morichal ;5;70,5;22,44;10;55;35;22,15;14,40;9,97;;0,04;0,26;0,18;;;;;;;
PL117;Morichal ;17;71,8;22,85;10;45;30;25,62;14,09;10,25;2;0,04;0,26;0,19;;;;;;;
PL117;Morichal ;13;78,5;24,99;10;55;30;24,44;15,89;9,78;;0,05;0,35;0,22;;;;;;;
PL119;Porvenir;14;31,46;10,01;10;20;10;28,57;8,57;5,71;2;0,01;0,03;0,02;;;;;;;
PL119;Porvenir;21;36,5;11,62;10;20;10;18,45;5,54;3,69;;0,01;0,03;0,02;;;;;;;
PL119;Porvenir;1;37;11,78;10;40;10;19,57;9,79;3,91;2;0,01;0,05;0,02;;;;;;;
PL119;Porvenir;8;39,1;12,45;10;40;15;17,54;8,77;4,39;;0,01;0,05;0,02;;;;;;;
PL119;Porvenir;13;39,2;12,48;10;30;10;26,3;10,52;5,26;2;0,01;0,06;0,03;;;;;;;
PL119;Porvenir;3;41,5;13,21;10;40;20;19,44;9,72;5,83;;0,01;0,06;0,04;;;;;;;
PL119;Porvenir;18;43,1;13,72;10;40;20;28,34;14,17;8,50;;0,01;0,09;0,06;;;;;;;
PL119;Porvenir;6;45,3;14,42;10;30;10;19,55;7,82;3,91;;0,02;0,06;0,03;;;;;;;
PL119;Porvenir;23;46,2;14,71;10;50;25;24,88;14,93;8,71;;0,02;0,11;0,07;;;;;;;
PL119;Porvenir;10;47,2;15,02;10;40;20;20;10,00;6,00;2;0,02;0,08;0,05;;;;;;;
PL119;Porvenir;2;48,4;15,41;10;50;20;20,7;12,42;6,21;;0,02;0,10;0,05;;;;;;;
PL119;Porvenir;11;50,9;16,20;10;30;20;24;9,60;7,20;;0,02;0,09;0,07;;;;;;;
PL119;Porvenir;25;51,3;16,33;10;30;15;28,17;11,27;7,04;;0,02;0,11;0,07;;;;;;;
PL119;Porvenir;19;51,5;16,39;10;50;35;27,77;16,66;12,50;;0,02;0,16;0,12;;;;;;;
PL119;Porvenir;16;52,2;16,62;10;30;20;27,3;10,92;8,19;;0,02;0,11;0,08;;;;;;;
PL119;Porvenir;22;52,9;16,84;10;40;25;20,5;10,25;7,18;;0,02;0,10;0,07;;;;;;;
PL119;Porvenir;24;54,5;17,35;10;40;20;26,32;13,16;7,90;;0,02;0,14;0,08;;;;;;;
PL119;Porvenir;9;55,4;17,63;10;30;15;17,66;7,06;4,42;;0,02;0,08;0,05;;;;;;;
PL119;Porvenir;17;55,6;17,70;10;30;20;29,5;11,80;8,85;;0,02;0,13;0,10;;;;;;;
PL119;Porvenir;20;55,9;17,79;10;40;25;25,4;12,70;8,89;2;0,02;0,14;0,10;;;;;;;
PL119;Porvenir;29;58,1;18,49;10;40;25;29,12;14,56;10,19;;0,03;0,18;0,12;;;;;;;
PL119;Porvenir;4;58,3;18,56;10;40;20;19,65;9,83;5,90;2;0,03;0,12;0,07;;;;;;;
PL119;Porvenir;30;58,6;18,65;10;40;10;29,74;14,87;5,95;;0,03;0,18;0,07;;;;;;;
PL119;Porvenir;7;62;19,74;10;40;20;16,99;8,50;5,10;2;0,03;0,12;0,07;;;;;;;
PL119;Porvenir;12;63,4;20,18;10;30;20;26,96;10,78;8,09;2;0,03;0,16;0,12;;;;;;;
PL119;Porvenir;27;71,6;22,79;10;50;30;23,92;14,35;9,57;;0,04;0,26;0,18;;;;;;;
PL119;Porvenir;28;73,1;23,27;10;50;30;23,28;13,97;9,31;2;0,04;0,27;0,18;;;;;;;
PL119;Porvenir;15;75,8;24,13;10;50;30;23,96;14,38;9,58;2;0,05;0,30;0,20;;;;;;;
PL12;Porvenir;53;34,4;10,95;10;30;10;22,58;9,03;4,52;3;0,01;0,04;0,02;;;;;;;
PL12;Porvenir;39;34,5;10,98;10;40;20;17,94;8,97;5,38;2;0,01;0,04;0,02;;;;;;;
PL12;Porvenir;4;40,3;12,83;10;40;10;20,26;10,13;4,05;;0,01;0,06;0,02;;;;;;;
PL12;Porvenir;6;40,8;12,99;10;40;20;17,49;8,75;5,25;;0,01;0,05;0,03;;;;;;;
PL12;Porvenir;51;41,5;13,21;10;35;15;21,3;9,59;5,33;2;0,01;0,06;0,03;;;;;;;
PL12;Porvenir;1;41,7;13,27;10;35;10;17,62;7,93;3,52;;0,01;0,05;0,02;;;;;;;
PL12;Porvenir;54;42;13,37;10;35;15;24,1;10,85;6,03;;0,01;0,07;0,04;;;;;;;
PL12;Porvenir;16;44,2;14,07;10;40;20;21,47;10,74;6,44;;0,02;0,08;0,05;;;;;;;
PL12;Porvenir;11B;46,1;14,67;10;45;20;18,9;10,40;5,67;2;0,02;0,08;0,04;;;;;;;
PL12;Porvenir;36;47,22;15,03;10;55;20;13,94;9,06;4,18;;0,02;0,07;0,03;;;;;;;
PL12;Porvenir;49;47,6;15,15;10;50;25;18,39;11,03;6,44;;0,02;0,09;0,05;;;;;;;
PL12;Porvenir;23;48,5;15,44;10;30;10;19,8;7,92;3,96;2;0,02;0,07;0,03;;;;;;;
PL12;Porvenir;47;49,8;15,85;10;40;20;21,67;10,84;6,50;;0,02;0,10;0,06;;;;;;;
PL12;Porvenir;29;49,8;15,85;10;35;15;22,92;10,31;5,73;;0,02;0,09;0,05;;;;;;;
PL12;Porvenir;12;50,2;15,98;10;50;20;16,46;9,88;4,94;2;0,02;0,09;0,04;;;;;;;
PL12;Porvenir;52;50,3;16,01;10;40;20;20,14;10,07;6,04;;0,02;0,09;0,05;;;;;;;
PL12;Porvenir;3;50,5;16,07;10;40;20;23,47;11,74;7,04;2;0,02;0,11;0,06;;;;;;;
PL12;Porvenir;42;50,9;16,20;10;40;20;17,85;8,93;5,36;2;0,02;0,08;0,05;;;;;;;
PL12;Porvenir;46;51,3;16,33;10;45;20;19,06;10,48;5,72;;0,02;0,10;0,05;;;;;;;
PL12;Porvenir;27;51,3;16,33;10;35;15;22,73;10,23;5,68;3;0,02;0,10;0,05;;;;;;;
PL12;Porvenir;25;51,8;16,49;10;60;20;17,14;12,00;5,14;2;0,02;0,12;0,05;;;;;;;
PL12;Porvenir;30;51,9;16,52;10;45;20;19,26;10,59;5,78;2;0,02;0,10;0,06;;;;;;;
PL12;Porvenir;7;52,6;16,74;10;35;15;19,37;8,72;4,84;;0,02;0,09;0,05;;;;;;;
PL12;Porvenir;20;53,8;17,13;10;50;20;20,13;12,08;6,04;;0,02;0,13;0,06;;;;;;;
PL12;Porvenir;11;54,4;17,32;10;45;20;19;10,45;5,70;;0,02;0,11;0,06;;;;;;;
PL12;Porvenir;32;54,6;17,38;10;55;25;18,67;12,14;6,53;2;0,02;0,13;0,07;;;;;;;
PL12;Porvenir;15;54,6;17,38;10;40;20;18,14;9,07;5,44;;0,02;0,10;0,06;;;;;;;
PL12;Porvenir;2;55,6;17,70;10;40;15;20,46;10,23;5,12;;0,02;0,11;0,06;;;;;;;
PL12;Porvenir;35;56,6;18,02;10;25;10;23,65;8,28;4,73;2;0,03;0,10;0,05;;;;;;;
PL12;Porvenir;22;56,8;18,08;10;40;20;19,65;9,83;5,90;2;0,03;0,11;0,07;;;;;;;
PL12;Porvenir;5;57,7;18,37;10;30;15;23,08;9,23;5,77;;0,03;0,11;0,07;;;;;;;
PL12;Porvenir;21;57,9;18,43;10;55;20;19,58;12,73;5,87;;0,03;0,15;0,07;;;;;;;
PL12;Porvenir;48;58,1;18,49;10;35;15;25,44;11,45;6,36;2;0,03;0,14;0,08;;;;;;;
PL12;Porvenir;26;59,5;18,94;10;55;30;19,68;12,79;7,87;;0,03;0,16;0,10;;;;;;;
PL12;Porvenir;18;60,4;19,23;10;50;25;16,65;9,99;5,83;2;0,03;0,13;0,08;;;;;;;
PL12;Porvenir;9;60,5;19,26;10;45;20;20,43;11,24;6,13;;0,03;0,15;0,08;;;;;;;
PL12;Porvenir;55;61,2;19,48;10;25;10;20,54;7,19;4,11;;0,03;0,10;0,06;;;;;;;
PL12;Porvenir;14;61,3;19,51;10;60;28;16;11,20;6,08;;0,03;0,15;0,08;;;;;;;
PL12;Porvenir;38;61,7;19,64;10;45;20;19,7;10,84;5,91;;0,03;0,15;0,08;;;;;;;
PL12;Porvenir;44;61,9;19,70;10;45;20;18,64;10,25;5,59;;0,03;0,14;0,08;;;;;;;
PL12;Porvenir;43;62,6;19,93;10;40;20;21,15;10,58;6,35;;0,03;0,15;0,09;;;;;;;
PL12;Porvenir;37;64,9;20,66;10;45;15;19,4;10,67;4,85;;0,03;0,16;0,07;;;;;;;
PL12;Porvenir;8;65,3;20,79;10;45;20;16,77;9,22;5,03;;0,03;0,14;0,08;;;;;;;
PL12;Porvenir;10;65,5;20,85;10;50;25;17,52;10,51;6,13;;0,03;0,16;0,09;;;;;;;
PL12;Porvenir;41;65,7;20,91;10;45;20;26;14,30;7,80;;0,03;0,22;0,12;;;;;;;
PL12;Porvenir;24;65,8;20,94;10;55;20;17,2;11,18;5,16;;0,03;0,17;0,08;;;;;;;
PL12;Porvenir;19;67,7;21,55;10;60;25;18,36;12,85;6,43;2;0,04;0,21;0,11;;;;;;;
PL12;Porvenir;13;68,2;21,71;10;60;30;12,27;8,59;4,91;;0,04;0,14;0,08;;;;;;;
PL12;Porvenir;28;69;21,96;10;50;25;19,87;11,92;6,95;2;0,04;0,20;0,12;;;;;;;
PL12;Porvenir;45;70;22,28;10;75;35;14,43;12,27;6,49;2;0,04;0,22;0,11;;;;;;;
PL12;Porvenir;31;71,4;22,73;10;60;30;21,37;14,96;8,55;2;0,04;0,27;0,16;;;;;;;
PL12;Porvenir;17;73;23,24;10;40;20;18,83;9,42;5,65;;0,04;0,18;0,11;;;;;;;
PL12;Porvenir;33;77,8;24,76;10;60;30;19;13,30;7,60;;0,05;0,29;0,17;;;;;;;
PL12;Porvenir;34;78,6;25,02;10;40;20;21,49;10,75;6,45;;0,05;0,24;0,14;;;;;;;
PL12;Porvenir;40;81;25,78;10;45;25;20,57;11,31;7,20;;0,05;0,27;0,17;;;;;;;
PL12;Porvenir;50;85,7;27,28;10;50;25;22,86;13,72;8,00;;0,06;0,36;0,21;;;;;;;
PL120;Porvenir;11;35,3;11,24;10;20;0;20,54;6,16;2,05;;0,01;0,03;0,01;;;;;;;
PL120;Porvenir;26;35,9;11,43;10;20;5;19,23;5,77;2,88;;0,01;0,03;0,01;;;;;;;
PL120;Porvenir;3;37,4;11,90;10;40;5;19,78;9,89;2,97;;0,01;0,05;0,01;;;;;;;
PL120;Porvenir;4;38,3;12,19;10;30;0;16,3;6,52;1,63;;0,01;0,03;0,01;;;;;;;
PL120;Porvenir;21;38,6;12,29;10;30;10;26;10,40;5,20;;0,01;0,06;0,03;;;;;;;
PL120;Porvenir;17;39,2;12,48;10;20;0;27,23;8,17;2,72;;0,01;0,05;0,02;;;;;;;
PL120;Porvenir;16;39,6;12,61;10;30;10;21,25;8,50;4,25;;0,01;0,05;0,02;;;;;;;
PL120;Porvenir;13;39,6;12,61;10;20;0;23,39;7,02;2,34;2;0,01;0,04;0,01;;;;;;;
PL120;Porvenir;30;40,2;12,80;10;20;10;26,47;7,94;5,29;;0,01;0,05;0,03;;;;;;;
PL120;Porvenir;23;41,5;13,21;10;30;10;21,84;8,74;4,37;;0,01;0,05;0,03;;;;;;;
PL120;Porvenir;9;41,5;13,21;10;20;0;21,83;6,55;2,18;;0,01;0,04;0,01;;;;;;;
PL120;Porvenir;15;43,4;13,81;10;30;0;20,66;8,26;2,07;;0,01;0,06;0,01;;;;;;;
PL120;Porvenir;8B;45;14,32;10;20;5;22,3;6,69;3,35;;0,02;0,05;0,02;;;;;;;
PL120;Porvenir;28;45,8;14,58;10;30;10;21,16;8,46;4,23;;0,02;0,06;0,03;;;;;;;
PL120;Porvenir;24;46,2;14,71;10;20;0;25,47;7,64;2,55;;0,02;0,06;0,02;;;;;;;
PL120;Porvenir;6;46,2;14,71;10;20;5;22;6,60;3,30;;0,02;0,05;0,03;;;;;;;
PL120;Porvenir;25;46,9;14,93;10;40;10;18,77;9,39;3,75;;0,02;0,07;0,03;;;;;;;
PL120;Porvenir;20;47,5;15,12;10;30;10;24,28;9,71;4,86;2;0,02;0,08;0,04;;;;;;;
PL120;Porvenir;14;48,5;15,44;10;20;0;19,18;5,75;1,92;;0,02;0,05;0,02;;;;;;;
PL120;Porvenir;12;49,2;15,66;10;20;0;23,22;6,97;2,32;;0,02;0,06;0,02;;;;;;;
PL120;Porvenir;5;49,4;15,72;10;20;0;20,36;6,11;2,04;;0,02;0,05;0,02;;;;;;;
PL120;Porvenir;29;49,5;15,76;10;30;10;24,13;9,65;4,83;;0,02;0,09;0,04;;;;;;;
PL120;Porvenir;10;50,7;16,14;10;20;5;24,82;7,45;3,72;;0,02;0,07;0,03;;;;;;;
PL120;Porvenir;18;53,5;17,03;10;30;10;26,39;10,56;5,28;;0,02;0,11;0,05;;;;;;;
PL120;Porvenir;2;54,5;17,35;10;40;10;19;9,50;3,80;2;0,02;0,10;0,04;;;;;;;
PL120;Porvenir;27;55,1;17,54;10;30;10;21,85;8,74;4,37;2;0,02;0,10;0,05;;;;;;;
PL120;Porvenir;19;57,1;18,18;10;30;5;24,84;9,94;3,73;;0,03;0,12;0,04;;;;;;;
PL120;Porvenir;7;64;20,37;10;50;20;23,44;14,06;7,03;;0,03;0,21;0,10;;;;;;;
PL120;Porvenir;22;72,1;22,95;10;40;10;26,86;13,43;5,37;;0,04;0,25;0,10;;;;;;;
PL121;Porvenir;25;32,40;10,31;10;25;0;17,00;5,95;1,70;;0,01;0,02;0,01;;;;;;;
PL121;Porvenir;3;36,20;11,52;10;35;10;19,36;8,71;3,87;;0,01;0,04;0,02;;;;;;;
PL121;Porvenir;24;39,80;12,67;10;35;10;17,53;7,89;3,51;2,00;0,01;0,04;0,02;;;;;;;
PL121;Porvenir;7;39,80;12,67;10;40;20;14,73;7,37;4,42;;0,01;0,04;0,03;;;;;;;
PL121;Porvenir;14;39,90;12,70;10;35;10;19,13;8,61;3,83;;0,01;0,05;0,02;;;;;;;
PL121;Porvenir;4;43,00;13,69;10;35;10;17,13;7,71;3,43;;0,01;0,05;0,02;;;;;;;
PL121;Porvenir;28;44,00;14,01;10;45;20;13,07;7,19;3,92;;0,02;0,05;0,03;;;;;;;
PL121;Porvenir;5;45,90;14,61;10;40;15;15,18;7,59;3,80;2,00;0,02;0,06;0,03;;;;;;;
PL121;Porvenir;13;46,10;14,67;10;40;15;16,66;8,33;4,17;2,00;0,02;0,06;0,03;;;;;;;
PL121;Porvenir;1;48,70;15,50;10;40;20;19,62;9,81;5,89;2,00;0,02;0,08;0,05;;;;;;;
PL121;Porvenir;31;48,80;15,53;10;30;15;17,65;7,06;4,41;;0,02;0,06;0,04;;;;;;;
PL121;Porvenir;6;49,30;15,69;10;45;15;13,70;7,54;3,43;3,00;0,02;0,07;0,03;;;;;;;
PL121;Porvenir;23;49,60;15,79;10;35;15;19,02;8,56;4,76;;0,02;0,08;0,04;;;;;;;
PL121;Porvenir;12;50,50;16,07;10;35;10;16,95;7,63;3,39;2,00;0,02;0,07;0,03;;;;;;;
PL121;Porvenir;11;50,90;16,20;10;35;10;16,03;7,21;3,21;;0,02;0,07;0,03;;;;;;;
PL121;Porvenir;10;51,40;16,36;10;45;20;19,00;10,45;5,70;;0,02;0,10;0,05;;;;;;;
PL121;Porvenir;18;52,30;16,65;10;50;25;19,86;11,92;6,95;;0,02;0,12;0,07;;;;;;;
PL121;Porvenir;15;52,30;16,65;10;35;15;17,56;7,90;4,39;;0,02;0,08;0,04;;;;;;;
PL121;Porvenir;27;52,60;16,74;10;45;20;14,73;8,10;4,42;;0,02;0,08;0,04;;;;;;;
PL121;Porvenir;17;53,10;16,90;10;40;15;20,55;10,28;5,14;;0,02;0,10;0,05;;;;;;;
PL121;Porvenir;19;54,90;17,48;10;35;15;18,72;8,42;4,68;2,00;0,02;0,09;0,05;;;;;;;
PL121;Porvenir;16;57,70;18,37;10;45;20;17,00;9,35;5,10;3,00;0,03;0,11;0,06;;;;;;;
PL121;Porvenir;8;58,20;18,53;10;50;25;15,63;9,38;5,47;;0,03;0,11;0,07;;;;;;;
PL121;Porvenir;21;58,50;18,62;10;35;15;17,30;7,79;4,33;2,00;0,03;0,10;0,05;;;;;;;
PL121;Porvenir;2;58,90;18,75;10;45;20;20,20;11,11;6,06;2,00;0,03;0,14;0,08;;;;;;;
PL121;Porvenir;26;60,00;19,10;10;40;20;19,38;9,69;5,81;;0,03;0,13;0,08;;;;;;;
PL121;Porvenir;22;60,30;19,19;10;40;20;19,93;9,97;5,98;;0,03;0,13;0,08;;;;;;;
PL121;Porvenir;29;60,50;19,26;10;45;20;18,50;10,18;5,55;;0,03;0,13;0,07;;;;;;;
PL121;Porvenir;32;62,60;19,93;10;50;20;15,66;9,40;4,70;3,00;0,03;0,13;0,07;;;;;;;
PL121;Porvenir;9;62,80;19,99;10;40;15;18,35;9,18;4,59;;0,03;0,13;0,07;;;;;;;
